4.284379472635921,7.5014666402204764
5.1033106250042586,6.6140380726872952
1.2687648297168432,3.7720342747182833
0.84300219839504364,3.6627041247928811
1.1260343364795273,3.3883930573371042
1.0824921814043433,4.0857382168437946
2.4293345789642093,1.8014789411490084
2.1768429738197144,1.6859538722056822
1.8054031172652172,1.1521773542382494
2.4198274887754274,2.0667677034670113
1.7887769739422432,1.5983604702159044
1.9759550620637825,2.2845657155136272
2.7876087557554294,2.2510078840937737
1.4553184777201165,1.7423761708246837
2.0768581775160415,4.2232590784303952
3.8287364909892028,5.3125791973191347
5.0541237362927571,5.1997710809781132
4.7705931407503899,5.6224125321315599
3.8268810144688343,6.1632792442815054
4.9740593418502739,7.1878474661494129
4.5308016390921413,5.937273374585776
2.7636641204054184,7.828297780766122
2.3116207523032397,8.4913992279238641
2.6466361827225739,8.6358135975573358
3.0980610213684163,7.7832606395130197
2.7269368016487405,8.9405397103663837
1.7155698028628024,7.666651067011351
2.7555381785649868,8.0885879037466495
2.93695585729902,8.7094557453369461
0.30557745364011712,6.3859931680175777
4.2189876793915859,5.4400657550584572
4.3815621747181552,5.7094225576929221
1.7121305205372594,2.9249132945149512
2.3175162730908152,2.781262967255183
2.1161886657247648,2.567691829024445
2.8207495113511496,2.6921242997737109
7.4014011658898973,8.7345269742851084
7.8244009746013559,9.6074339167223126
8.1422655214141244,8.735332094862347
7.9480002160694401,8.9395896329218587
7.2489668844959541,9.5696231732912374
6.8443213133558931,8.1476782612206584
7.6110220818357952,9.1817217096486008
7.0570850260869769,8.3040053544802195
3.3266185325820494,6.2085020653763516
7.7789184836354757,7.4564576319157965
7.7818956048390389,8.0293973216010954
1.5289285891210656,1.1697339982328994
2.4753879895595112,1.2608384911855279
1.5390021154641664,0.40785568502511116
0.91926037405043515,1.2408120138856056
1.8536175730331115,8.7973034260877458
1.7294878245441092,7.3273773764005874
2.037410589242123,8.5730686052643872
2.0270553220356886,7.5938136598728585
2.9437185799450267,7.2720816132840378
2.4697032137446175,8.0826488837918919
2.7343177259046798,8.3560096073131174
3.1292771022455241,7.5032798479581153
1.0445909950542318,4.871440258410626
8.7980225509941103,4.7415331203208613
8.3933422596410576,5.3503676758349883
6.5713161949542833,2.932117655478697
6.5922695536931553,4.1088755377700057
6.8585417207694555,2.7932411420238434
7.3457341823607978,3.1718148540200555
6.4064034688786098,7.516201430898847
5.9032215403469479,7.8200409052693551
5.671422951383855,7.2849873240921292
6.4944500365225695,8.6439938476990559
7.1668884694513419,6.9885871240581459
5.9902393848794535,7.0277417908391371
7.0585183066802371,7.5482196750134944
5.6422767313326014,7.6771215719230916
0.45558184925013523,7.0232184592343749
